CPU: [AMD Ryzen 5 1600X Six-Core Processor]
12 threads with OpenMP
Training data: (2000,784) 6.0 MB
Validation data: (5000,784) 15.0 MB
Testing data: (10000,784) 29.9 MB
Network: mnistpso-ff-1k
Input, shape:[28,28], parameters: 0, memory:3.1 KB
Dense(softmax), shape:[10], parameters:7850, memory:61.3 KB

Number of values in each chain: 2000
Searching with 1000 particles for 100 iterations...
Iteration   1, time: 2m 09s, best minima: 0.440400, worst: 0.676000, mean: 0.545227
Iteration   2, time: 1m 12s, best minima: 0.424400, worst: 0.624200, mean: 0.508598
Iteration   3, time: 1m 12s, best minima: 0.417200, worst: 0.565600, mean: 0.487729
Iteration   4, time: 1m 12s, best minima: 0.404800, worst: 0.562000, mean: 0.471175
Iteration   5, time: 1m 12s, best minima: 0.396000, worst: 0.535600, mean: 0.456059
Iteration   6, time: 1m 12s, best minima: 0.385200, worst: 0.535600, mean: 0.444772
Iteration   7, time: 1m 12s, best minima: 0.385200, worst: 0.499200, mean: 0.437053
Iteration   8, time: 1m 11s, best minima: 0.382400, worst: 0.498200, mean: 0.431857
Iteration   9, time: 1m 11s, best minima: 0.376000, worst: 0.498200, mean: 0.427129
Iteration  10, time: 1m 12s, best minima: 0.376000, worst: 0.496600, mean: 0.422637
Iteration  11, time: 1m 12s, best minima: 0.376000, worst: 0.485400, mean: 0.419003
Iteration  12, time: 1m 12s, best minima: 0.373600, worst: 0.481800, mean: 0.415457
Iteration  13, time: 1m 12s, best minima: 0.373600, worst: 0.460800, mean: 0.412242
Iteration  14, time: 1m 11s, best minima: 0.366200, worst: 0.460800, mean: 0.409733
Iteration  15, time: 1m 11s, best minima: 0.365400, worst: 0.456800, mean: 0.406605
Iteration  16, time: 1m 10s, best minima: 0.361800, worst: 0.456800, mean: 0.402392
Iteration  17, time: 1m 12s, best minima: 0.358200, worst: 0.456800, mean: 0.399158
Iteration  18, time: 1m 12s, best minima: 0.345200, worst: 0.456800, mean: 0.397787
Iteration  19, time: 1m 12s, best minima: 0.345200, worst: 0.456800, mean: 0.396022
Iteration  20, time: 1m 11s, best minima: 0.345200, worst: 0.446200, mean: 0.393910
Iteration  21, time: 1m 12s, best minima: 0.345200, worst: 0.446200, mean: 0.391794
Iteration  22, time: 1m 11s, best minima: 0.343800, worst: 0.433200, mean: 0.389634
Iteration  23, time: 1m 12s, best minima: 0.342800, worst: 0.433200, mean: 0.386621
Iteration  24, time: 1m 12s, best minima: 0.341200, worst: 0.433200, mean: 0.384519
Iteration  25, time: 1m 12s, best minima: 0.341200, worst: 0.433200, mean: 0.382957
Iteration  26, time: 1m 12s, best minima: 0.341200, worst: 0.433200, mean: 0.381653
Iteration  27, time: 1m 11s, best minima: 0.337200, worst: 0.433200, mean: 0.379879
Iteration  28, time: 1m 12s, best minima: 0.335600, worst: 0.433200, mean: 0.376725
Iteration  29, time: 1m 11s, best minima: 0.332200, worst: 0.433200, mean: 0.373838
Iteration  30, time: 1m 12s, best minima: 0.329600, worst: 0.433200, mean: 0.371969
Iteration  31, time: 1m 12s, best minima: 0.329600, worst: 0.433200, mean: 0.371069
Iteration  32, time: 1m 11s, best minima: 0.325000, worst: 0.433200, mean: 0.369477
Iteration  33, time: 1m 11s, best minima: 0.322200, worst: 0.433200, mean: 0.366935
Iteration  34, time: 1m 12s, best minima: 0.322200, worst: 0.433200, mean: 0.364922
Iteration  35, time: 1m 11s, best minima: 0.315200, worst: 0.433200, mean: 0.363261
Iteration  36, time: 1m 11s, best minima: 0.315200, worst: 0.433200, mean: 0.361275
Iteration  37, time: 1m 23s, best minima: 0.304000, worst: 0.433200, mean: 0.359272
Iteration  38, time: 1m 13s, best minima: 0.304000, worst: 0.406200, mean: 0.356804
Iteration  39, time: 1m 11s, best minima: 0.304000, worst: 0.406200, mean: 0.354514
Iteration  40, time: 1m 11s, best minima: 0.304000, worst: 0.406200, mean: 0.352360
Iteration  41, time: 1m 11s, best minima: 0.304000, worst: 0.406200, mean: 0.350115
Iteration  42, time: 1m 12s, best minima: 0.304000, worst: 0.406200, mean: 0.347498
Iteration  43, time: 1m 12s, best minima: 0.303000, worst: 0.406200, mean: 0.345152
Iteration  44, time: 1m 31s, best minima: 0.303000, worst: 0.406200, mean: 0.343398
Iteration  45, time: 1m 11s, best minima: 0.299200, worst: 0.406200, mean: 0.341508
Iteration  46, time: 1m 12s, best minima: 0.299200, worst: 0.404000, mean: 0.339843
Iteration  47, time: 1m 12s, best minima: 0.299200, worst: 0.404000, mean: 0.337971
Iteration  48, time: 1m 11s, best minima: 0.298400, worst: 0.387800, mean: 0.336338
Iteration  49, time: 1m 12s, best minima: 0.298400, worst: 0.387800, mean: 0.334851
Iteration  50, time: 1m 11s, best minima: 0.298400, worst: 0.387800, mean: 0.333750
Iteration  51, time: 1m 12s, best minima: 0.298400, worst: 0.387800, mean: 0.332339
Iteration  52, time: 1m 11s, best minima: 0.298400, worst: 0.387800, mean: 0.331262
Iteration  53, time: 1m 12s, best minima: 0.298400, worst: 0.387800, mean: 0.329971
Iteration  54, time: 1m 12s, best minima: 0.297200, worst: 0.387800, mean: 0.329068
Iteration  55, time: 1m 12s, best minima: 0.297200, worst: 0.387800, mean: 0.327525
Iteration  56, time: 1m 12s, best minima: 0.296400, worst: 0.387800, mean: 0.325917
Iteration  57, time: 1m 12s, best minima: 0.296400, worst: 0.387800, mean: 0.324997
Iteration  58, time: 1m 12s, best minima: 0.292000, worst: 0.387800, mean: 0.324011
Iteration  59, time: 1m 12s, best minima: 0.292000, worst: 0.387800, mean: 0.322960
Iteration  60, time: 1m 12s, best minima: 0.292000, worst: 0.387800, mean: 0.322024
Iteration  61, time: 1m 12s, best minima: 0.292000, worst: 0.366800, mean: 0.321196
Iteration  62, time: 1m 11s, best minima: 0.292000, worst: 0.366800, mean: 0.320446
Iteration  63, time: 1m 11s, best minima: 0.292000, worst: 0.366800, mean: 0.319656
Iteration  64, time: 1m 11s, best minima: 0.292000, worst: 0.366800, mean: 0.318661
Iteration  65, time: 1m 11s, best minima: 0.292000, worst: 0.366800, mean: 0.317899
Iteration  66, time: 1m 12s, best minima: 0.292000, worst: 0.366800, mean: 0.317303
Iteration  67, time: 1m 12s, best minima: 0.290800, worst: 0.366800, mean: 0.316579
Iteration  68, time: 1m 11s, best minima: 0.290800, worst: 0.366800, mean: 0.315813
Iteration  69, time: 1m 12s, best minima: 0.290800, worst: 0.366800, mean: 0.315201
Iteration  70, time: 1m 13s, best minima: 0.290800, worst: 0.366800, mean: 0.314703
Iteration  71, time: 1m 12s, best minima: 0.290800, worst: 0.366800, mean: 0.314145
Iteration  72, time: 1m 11s, best minima: 0.289200, worst: 0.366800, mean: 0.313472
Iteration  73, time: 1m 12s, best minima: 0.289200, worst: 0.366800, mean: 0.313160
Iteration  74, time: 1m 12s, best minima: 0.289200, worst: 0.366800, mean: 0.312771
Iteration  75, time: 1m 11s, best minima: 0.289200, worst: 0.366800, mean: 0.312142
Iteration  76, time: 1m 12s, best minima: 0.289200, worst: 0.366800, mean: 0.311671
Iteration  77, time: 1m 12s, best minima: 0.289200, worst: 0.364000, mean: 0.311240
Iteration  78, time: 1m 12s, best minima: 0.289200, worst: 0.364000, mean: 0.310729
Iteration  79, time: 1m 12s, best minima: 0.289200, worst: 0.364000, mean: 0.310400
Iteration  80, time: 1m 11s, best minima: 0.289200, worst: 0.354400, mean: 0.310049
Iteration  81, time: 1m 11s, best minima: 0.289200, worst: 0.354400, mean: 0.309551
Iteration  82, time: 1m 12s, best minima: 0.289200, worst: 0.354400, mean: 0.309211
Iteration  83, time: 1m 12s, best minima: 0.289200, worst: 0.354400, mean: 0.308813
Iteration  84, time: 1m 12s, best minima: 0.289200, worst: 0.354400, mean: 0.308466
Iteration  85, time: 1m 11s, best minima: 0.289200, worst: 0.354400, mean: 0.307955
Iteration  86, time: 1m 12s, best minima: 0.289200, worst: 0.354400, mean: 0.307588
Iteration  87, time: 1m 11s, best minima: 0.289200, worst: 0.354400, mean: 0.307245
Iteration  88, time: 1m 11s, best minima: 0.289200, worst: 0.354400, mean: 0.306893
Iteration  89, time: 1m 12s, best minima: 0.288000, worst: 0.354400, mean: 0.306641
Iteration  90, time: 1m 12s, best minima: 0.288000, worst: 0.354400, mean: 0.306300
Iteration  91, time: 1m 11s, best minima: 0.288000, worst: 0.354400, mean: 0.306004
Iteration  92, time: 1m 12s, best minima: 0.288000, worst: 0.354400, mean: 0.305700
Iteration  93, time: 1m 12s, best minima: 0.283600, worst: 0.354400, mean: 0.305430
Iteration  94, time: 1m 12s, best minima: 0.283600, worst: 0.354400, mean: 0.305168
Iteration  95, time: 1m 11s, best minima: 0.283600, worst: 0.354400, mean: 0.304870
Iteration  96, time: 1m 12s, best minima: 0.283600, worst: 0.354400, mean: 0.304576
Iteration  97, time: 1m 36s, best minima: 0.283600, worst: 0.354400, mean: 0.304249
Iteration  98, time: 1m 12s, best minima: 0.283600, worst: 0.354400, mean: 0.303859
Iteration  99, time: 1m 12s, best minima: 0.283600, worst: 0.354400, mean: 0.303509
Iteration 100, time: 1m 11s, best minima: 0.283600, worst: 0.354400, mean: 0.303092
Iteration 101, time: 1m 12s, best minima: 0.283600, worst: 0.351400, mean: 0.302381
Iteration 102, time: 1m 12s, best minima: 0.283600, worst: 0.351400, mean: 0.301940
Iteration 103, time: 1m 11s, best minima: 0.283600, worst: 0.351400, mean: 0.301557
Iteration 104, time: 1m 13s, best minima: 0.283600, worst: 0.351400, mean: 0.301230
Iteration 105, time: 1m 13s, best minima: 0.283200, worst: 0.351400, mean: 0.300783
Iteration 106, time: 1m 12s, best minima: 0.283200, worst: 0.351400, mean: 0.300393
Iteration 107, time: 1m 12s, best minima: 0.283200, worst: 0.351400, mean: 0.300124
Iteration 108, time: 1m 13s, best minima: 0.283200, worst: 0.351400, mean: 0.299737
Iteration 109, time: 1m 12s, best minima: 0.281400, worst: 0.351400, mean: 0.299399
Iteration 110, time: 1m 12s, best minima: 0.281400, worst: 0.351400, mean: 0.299049
Iteration 111, time: 1m 13s, best minima: 0.281400, worst: 0.351400, mean: 0.298742
Iteration 112, time: 1m 12s, best minima: 0.281400, worst: 0.351400, mean: 0.298390
Iteration 113, time: 1m 12s, best minima: 0.281400, worst: 0.349000, mean: 0.298044
Iteration 114, time: 1m 12s, best minima: 0.281400, worst: 0.349000, mean: 0.297727
Iteration 115, time: 1m 13s, best minima: 0.281400, worst: 0.349000, mean: 0.297286
Iteration 116, time: 1m 12s, best minima: 0.281400, worst: 0.349000, mean: 0.296945
Iteration 117, time: 1m 13s, best minima: 0.281400, worst: 0.349000, mean: 0.296539
Iteration 118, time: 1m 13s, best minima: 0.281400, worst: 0.349000, mean: 0.296237
Iteration 119, time: 1m 11s, best minima: 0.280200, worst: 0.349000, mean: 0.295900
Iteration 120, time: 1m 12s, best minima: 0.280200, worst: 0.349000, mean: 0.295429
Iteration 121, time: 1m 12s, best minima: 0.280200, worst: 0.349000, mean: 0.295126
Iteration 122, time: 1m 12s, best minima: 0.280200, worst: 0.349000, mean: 0.294834
Iteration 123, time: 1m 12s, best minima: 0.280200, worst: 0.349000, mean: 0.294554
Iteration 124, time: 1m 12s, best minima: 0.280200, worst: 0.349000, mean: 0.294173
Iteration 125, time: 1m 13s, best minima: 0.280200, worst: 0.349000, mean: 0.293770
Iteration 126, time: 1m 13s, best minima: 0.280200, worst: 0.349000, mean: 0.293399
Iteration 127, time: 1m 12s, best minima: 0.280200, worst: 0.349000, mean: 0.293085
Iteration 128, time: 1m 12s, best minima: 0.280200, worst: 0.349000, mean: 0.292767
Iteration 129, time: 1m 13s, best minima: 0.280200, worst: 0.349000, mean: 0.292335
Iteration 130, time: 1m 12s, best minima: 0.280200, worst: 0.349000, mean: 0.291983
Iteration 131, time: 1m 12s, best minima: 0.280200, worst: 0.349000, mean: 0.291671
Iteration 132, time: 1m 12s, best minima: 0.280200, worst: 0.349000, mean: 0.291397
Iteration 133, time: 1m 12s, best minima: 0.280200, worst: 0.346200, mean: 0.291087
Iteration 134, time: 1m 13s, best minima: 0.280200, worst: 0.346200, mean: 0.290824
Iteration 135, time: 1m 13s, best minima: 0.280200, worst: 0.346200, mean: 0.290563
Iteration 136, time: 1m 11s, best minima: 0.280200, worst: 0.339400, mean: 0.290258
Iteration 137, time: 1m 11s, best minima: 0.280200, worst: 0.339400, mean: 0.289971
Iteration 138, time: 1m 12s, best minima: 0.280200, worst: 0.339400, mean: 0.289748
Iteration 139, time: 1m 13s, best minima: 0.280200, worst: 0.339400, mean: 0.289435
Iteration 140, time: 1m 13s, best minima: 0.280200, worst: 0.339400, mean: 0.289187
Iteration 141, time: 1m 12s, best minima: 0.280200, worst: 0.339400, mean: 0.288814
Iteration 142, time: 1m 12s, best minima: 0.280200, worst: 0.339400, mean: 0.288554
Iteration 143, time: 1m 11s, best minima: 0.280200, worst: 0.339400, mean: 0.288272
Iteration 144, time: 1m 12s, best minima: 0.280200, worst: 0.339400, mean: 0.287990
Iteration 145, time: 1m 12s, best minima: 0.280200, worst: 0.339400, mean: 0.287708
Iteration 146, time: 1m 13s, best minima: 0.280200, worst: 0.339400, mean: 0.287487
Iteration 147, time: 1m 12s, best minima: 0.280200, worst: 0.339400, mean: 0.287222
Iteration 148, time: 1m 13s, best minima: 0.280200, worst: 0.339400, mean: 0.287003
Iteration 149, time: 1m 13s, best minima: 0.280200, worst: 0.339400, mean: 0.286700
Iteration 150, time: 1m 13s, best minima: 0.280200, worst: 0.339400, mean: 0.286508
Iteration 151, time: 1m 12s, best minima: 0.279600, worst: 0.339400, mean: 0.286277
Iteration 152, time: 1m 14s, best minima: 0.279600, worst: 0.339400, mean: 0.286110
